btc_usd,1399336793.0,423.446
btc_usd,1399337494.0,422.98
btc_usd,1399337555.0,422.974
btc_usd,1399337616.0,422.957
btc_usd,1399337682.0,422.587
btc_usd,1399337743.0,422.587
btc_usd,1399337804.0,422.587
btc_usd,1399337865.0,422.587
btc_usd,1399337926.0,423.047
btc_usd,1399337987.0,423.047
btc_usd,1399338049.0,423.045
btc_usd,1399338115.0,423.262
btc_usd,1399338176.0,423.261
btc_usd,1399338237.0,423.261
btc_usd,1399338298.0,423.482
btc_usd,1399338359.0,423.479
btc_usd,1399338420.0,423.479
btc_usd,1399338481.0,423.479
btc_usd,1399338542.0,423.46
btc_usd,1399338603.0,423.457
btc_usd,1399338663.0,422.76
btc_usd,1399338724.0,422.76
btc_usd,1399338785.0,422.76
btc_usd,1399338846.0,422.76
btc_usd,1399338907.0,423.44
btc_usd,1399338968.0,422.58
btc_usd,1399339029.0,422.58
btc_usd,1399339090.0,423.188
btc_usd,1399339152.0,422.6
btc_usd,1399339213.0,422.499
btc_usd,1399339274.0,422.498
btc_usd,1399339335.0,422.498
btc_usd,1399339396.0,422.498
btc_usd,1399339458.0,422.498
btc_usd,1399339519.0,422.498
btc_usd,1399339580.0,422.498
btc_usd,1399339641.0,422.497
btc_usd,1399339702.0,422.497
btc_usd,1399339764.0,422.496
btc_usd,1399339825.0,422.497
btc_usd,1399339886.0,422.497
btc_usd,1399339947.0,421
btc_usd,1399340008.0,420.992
btc_usd,1399340069.0,420.183
btc_usd,1399340131.0,418.865
btc_usd,1399340192.0,420
btc_usd,1399340253.0,419.209
btc_usd,1399340314.0,419.98
btc_usd,1399340375.0,419.789
btc_usd,1399340437.0,419.684
btc_usd,1399340498.0,418.001
btc_usd,1399340559.0,418.001
btc_usd,1399340620.0,418.001
btc_usd,1399340682.0,417.49
btc_usd,1399340745.0,416.203
btc_usd,1399340808.0,417.49
btc_usd,1399340869.0,417
btc_usd,1399340930.0,416.174
btc_usd,1399340991.0,416
btc_usd,1399341053.0,416
btc_usd,1399341114.0,417.953
btc_usd,1399341176.0,417.9
btc_usd,1399341237.0,417.879
btc_usd,1399341299.0,418.998
btc_usd,1399341360.0,419
btc_usd,1399341421.0,418.997
btc_usd,1399341483.0,418.061
btc_usd,1399341544.0,418.994
btc_usd,1399341606.0,418.996
btc_usd,1399341668.0,417.365
btc_usd,1399341729.0,418.889
btc_usd,1399341789.0,418.889
btc_usd,1399341851.0,417.232
btc_usd,1399341912.0,418.89
btc_usd,1399341973.0,418.89
btc_usd,1399342034.0,417.846
btc_usd,1399342095.0,418.886
btc_usd,1399342158.0,418.885
btc_usd,1399342218.0,419.304
btc_usd,1399342280.0,419.304
btc_usd,1399342341.0,419.705
btc_usd,1399342402.0,419.815
btc_usd,1399342463.0,419.999
btc_usd,1399342524.0,419.06
btc_usd,1399342585.0,419.497
btc_usd,1399342646.0,419.496
btc_usd,1399342707.0,419.494
btc_usd,1399342769.0,418.6
btc_usd,1399342830.0,418.996
btc_usd,1399342891.0,417.575
btc_usd,1399342952.0,418.532
